;0
197;004,004_243,[0, array([-14, 266], dtype=int32), 1, array([ -8, 349], dtype=int32), 2, array([  3, 431], dtype=int32), 3, array([ 14, 512], dtype=int32), 4, array([ 42, 584], dtype=int32), 5, array([ 99, 638], dtype=int32), 6, array([184, 667], dtype=int32), 7, array([279, 679], dtype=int32), 8, array([378, 674], dtype=int32), 9, array([469, 664], dtype=int32), 10, array([545, 638], dtype=int32), 11, array([608, 591], dtype=int32), 12, array([650, 520], dtype=int32), 13, array([662, 433], dtype=int32), 14, array([661, 348], dtype=int32), 15, array([658, 259], dtype=int32), 16, array([647, 170], dtype=int32), 17, array([ 14, 137], dtype=int32), 18, array([48, 86], dtype=int32), 19, array([110,  63], dtype=int32), 20, array([175,  66], dtype=int32), 21, array([239,  84], dtype=int32), 22, array([342,  61], dtype=int32), 23, array([402,  28], dtype=int32), 24, array([466,  11], dtype=int32), 25, array([532,  21], dtype=int32), 26, array([577,  64], dtype=int32), 27, array([304, 154], dtype=int32), 28, array([313, 210], dtype=int32), 29, array([322, 263], dtype=int32), 30, array([332, 317], dtype=int32), 31, array([264, 385], dtype=int32), 32, array([302, 386], dtype=int32), 33, array([337, 386], dtype=int32), 34, array([369, 376], dtype=int32), 35, array([401, 368], dtype=int32), 36, array([ 83, 192], dtype=int32), 37, array([117, 162], dtype=int32), 38, array([165, 158], dtype=int32), 39, array([211, 186], dtype=int32), 40, array([167, 195], dtype=int32), 41, array([120, 201], dtype=int32), 42, array([397, 162], dtype=int32), 43, array([435, 122], dtype=int32), 44, array([480, 118], dtype=int32), 45, array([520, 138], dtype=int32), 46, array([487, 154], dtype=int32), 47, array([443, 161], dtype=int32), 48, array([204, 523], dtype=int32), 49, array([254, 485], dtype=int32), 50, array([307, 457], dtype=int32), 51, array([346, 466], dtype=int32), 52, array([384, 448], dtype=int32), 53, array([438, 464], dtype=int32), 54, array([491, 491], dtype=int32), 55, array([447, 522], dtype=int32), 56, array([399, 540], dtype=int32), 57, array([358, 547], dtype=int32), 58, array([316, 549], dtype=int32), 59, array([261, 541], dtype=int32), 60, array([222, 519], dtype=int32), 61, array([309, 504], dtype=int32), 62, array([348, 504], dtype=int32), 63, array([387, 497], dtype=int32), 64, array([471, 492], dtype=int32), 65, array([392, 494], dtype=int32), 66, array([352, 501], dtype=int32), 67, array([314, 503], dtype=int32)]
198;004,004_75,[0, array([ 12, 229], dtype=int32), 1, array([ 16, 310], dtype=int32), 2, array([ 20, 389], dtype=int32), 3, array([ 25, 467], dtype=int32), 4, array([ 50, 541], dtype=int32), 5, array([100, 598], dtype=int32), 6, array([173, 636], dtype=int32), 7, array([256, 659], dtype=int32), 8, array([347, 669], dtype=int32), 9, array([438, 671], dtype=int32), 10, array([515, 650], dtype=int32), 11, array([582, 614], dtype=int32), 12, array([625, 558], dtype=int32), 13, array([647, 491], dtype=int32), 14, array([658, 420], dtype=int32), 15, array([667, 348], dtype=int32), 16, array([673, 276], dtype=int32), 17, array([108, 145], dtype=int32), 18, array([158, 107], dtype=int32), 19, array([225,  98], dtype=int32), 20, array([290, 110], dtype=int32), 21, array([350, 139], dtype=int32), 22, array([422, 144], dtype=int32), 23, array([480, 125], dtype=int32), 24, array([542, 123], dtype=int32), 25, array([600, 139], dtype=int32), 26, array([636, 185], dtype=int32), 27, array([388, 191], dtype=int32), 28, array([389, 236], dtype=int32), 29, array([390, 281], dtype=int32), 30, array([390, 328], dtype=int32), 31, array([306, 367], dtype=int32), 32, array([342, 379], dtype=int32), 33, array([379, 391], dtype=int32), 34, array([414, 384], dtype=int32), 35, array([447, 376], dtype=int32), 36, array([173, 208], dtype=int32), 37, array([209, 191], dtype=int32), 38, array([249, 192], dtype=int32), 39, array([289, 212], dtype=int32), 40, array([247, 220], dtype=int32), 41, array([207, 219], dtype=int32), 42, array([461, 226], dtype=int32), 43, array([501, 209], dtype=int32), 44, array([540, 214], dtype=int32), 45, array([572, 238], dtype=int32), 46, array([538, 244], dtype=int32), 47, array([498, 239], dtype=int32), 48, array([228, 481], dtype=int32), 49, array([287, 461], dtype=int32), 50, array([338, 450], dtype=int32), 51, array([373, 461], dtype=int32), 52, array([406, 454], dtype=int32), 53, array([445, 471], dtype=int32), 54, array([485, 497], dtype=int32), 55, array([441, 520], dtype=int32), 56, array([401, 522], dtype=int32), 57, array([366, 521], dtype=int32), 58, array([330, 517], dtype=int32), 59, array([282, 506], dtype=int32), 60, array([248, 482], dtype=int32), 61, array([335, 478], dtype=int32), 62, array([371, 483], dtype=int32), 63, array([405, 483], dtype=int32), 64, array([466, 496], dtype=int32), 65, array([403, 488], dtype=int32), 66, array([369, 488], dtype=int32), 67, array([334, 483], dtype=int32)]
199;004,004_155,[0, array([ 14, 193], dtype=int32), 1, array([ 14, 267], dtype=int32), 2, array([ 16, 339], dtype=int32), 3, array([ 22, 409], dtype=int32), 4, array([ 39, 474], dtype=int32), 5, array([ 73, 525], dtype=int32), 6, array([131, 553], dtype=int32), 7, array([203, 567], dtype=int32), 8, array([281, 574], dtype=int32), 9, array([361, 576], dtype=int32), 10, array([433, 568], dtype=int32), 11, array([494, 545], dtype=int32), 12, array([531, 496], dtype=int32), 13, array([545, 433], dtype=int32), 14, array([551, 365], dtype=int32), 15, array([558, 295], dtype=int32), 16, array([560, 224], dtype=int32), 17, array([ 69, 102], dtype=int32), 18, array([99, 60], dtype=int32), 19, array([151,  39], dtype=int32), 20, array([205,  44], dtype=int32), 21, array([254,  68], dtype=int32), 22, array([358,  76], dtype=int32), 23, array([408,  59], dtype=int32), 24, array([463,  61], dtype=int32), 25, array([513,  86], dtype=int32), 26, array([537, 133], dtype=int32), 27, array([303, 136], dtype=int32), 28, array([301, 185], dtype=int32), 29, array([299, 232], dtype=int32), 30, array([297, 280], dtype=int32), 31, array([239, 323], dtype=int32), 32, array([266, 331], dtype=int32), 33, array([294, 337], dtype=int32), 34, array([324, 333], dtype=int32), 35, array([354, 328], dtype=int32), 36, array([122, 152], dtype=int32), 37, array([152, 130], dtype=int32), 38, array([187, 130], dtype=int32), 39, array([223, 154], dtype=int32), 40, array([186, 158], dtype=int32), 41, array([151, 159], dtype=int32), 42, array([384, 165], dtype=int32), 43, array([420, 146], dtype=int32), 44, array([455, 151], dtype=int32), 45, array([483, 175], dtype=int32), 46, array([453, 178], dtype=int32), 47, array([417, 172], dtype=int32), 48, array([188, 438], dtype=int32), 49, array([228, 408], dtype=int32), 50, array([267, 395], dtype=int32), 51, array([297, 404], dtype=int32), 52, array([326, 398], dtype=int32), 53, array([364, 415], dtype=int32), 54, array([401, 446], dtype=int32), 55, array([362, 456], dtype=int32), 56, array([324, 453], dtype=int32), 57, array([294, 450], dtype=int32), 58, array([263, 449], dtype=int32), 59, array([225, 449], dtype=int32), 60, array([202, 434], dtype=int32), 61, array([266, 423], dtype=int32), 62, array([296, 426], dtype=int32), 63, array([325, 426], dtype=int32), 64, array([386, 441], dtype=int32), 65, array([324, 426], dtype=int32), 66, array([295, 425], dtype=int32), 67, array([265, 423], dtype=int32)]
200;004,004_266,[0, array([ -7, 237], dtype=int32), 1, array([  4, 320], dtype=int32), 2, array([ 21, 397], dtype=int32), 3, array([ 42, 472], dtype=int32), 4, array([ 72, 542], dtype=int32), 5, array([115, 604], dtype=int32), 6, array([176, 648], dtype=int32), 7, array([253, 667], dtype=int32), 8, array([348, 665], dtype=int32), 9, array([440, 653], dtype=int32), 10, array([518, 630], dtype=int32), 11, array([580, 581], dtype=int32), 12, array([617, 508], dtype=int32), 13, array([632, 423], dtype=int32), 14, array([636, 335], dtype=int32), 15, array([640, 247], dtype=int32), 16, array([637, 157], dtype=int32), 17, array([ 18, 129], dtype=int32), 18, array([48, 82], dtype=int32), 19, array([104,  60], dtype=int32), 20, array([165,  57], dtype=int32), 21, array([230,  62], dtype=int32), 22, array([331,  49], dtype=int32), 23, array([394,  26], dtype=int32), 24, array([457,   7], dtype=int32), 25, array([523,  15], dtype=int32), 26, array([570,  53], dtype=int32), 27, array([289, 131], dtype=int32), 28, array([295, 188], dtype=int32), 29, array([300, 243], dtype=int32), 30, array([306, 301], dtype=int32), 31, array([242, 354], dtype=int32), 32, array([278, 360], dtype=int32), 33, array([315, 365], dtype=int32), 34, array([351, 352], dtype=int32), 35, array([385, 338], dtype=int32), 36, array([ 85, 190], dtype=int32), 37, array([118, 158], dtype=int32), 38, array([164, 150], dtype=int32), 39, array([211, 174], dtype=int32), 40, array([169, 191], dtype=int32), 41, array([122, 200], dtype=int32), 42, array([384, 152], dtype=int32), 43, array([426, 115], dtype=int32), 44, array([472, 108], dtype=int32), 45, array([511, 131], dtype=int32), 46, array([478, 151], dtype=int32), 47, array([431, 156], dtype=int32), 48, array([187, 468], dtype=int32), 49, array([235, 433], dtype=int32), 50, array([282, 413], dtype=int32), 51, array([318, 419], dtype=int32), 52, array([353, 407], dtype=int32), 53, array([406, 418], dtype=int32), 54, array([465, 439], dtype=int32), 55, array([413, 473], dtype=int32), 56, array([364, 490], dtype=int32), 57, array([326, 496], dtype=int32), 58, array([288, 496], dtype=int32), 59, array([240, 488], dtype=int32), 60, array([209, 464], dtype=int32), 61, array([284, 451], dtype=int32), 62, array([320, 451], dtype=int32), 63, array([357, 446], dtype=int32), 64, array([443, 441], dtype=int32), 65, array([359, 444], dtype=int32), 66, array([323, 450], dtype=int32), 67, array([286, 450], dtype=int32)]
201;004,004_4,[0, array([ -9, 282], dtype=int32), 1, array([ -2, 354], dtype=int32), 2, array([ 11, 425], dtype=int32), 3, array([ 27, 495], dtype=int32), 4, array([ 54, 561], dtype=int32), 5, array([102, 619], dtype=int32), 6, array([175, 654], dtype=int32), 7, array([265, 672], dtype=int32), 8, array([365, 668], dtype=int32), 9, array([459, 659], dtype=int32), 10, array([541, 633], dtype=int32), 11, array([604, 587], dtype=int32), 12, array([641, 519], dtype=int32), 13, array([654, 441], dtype=int32), 14, array([652, 359], dtype=int32), 15, array([644, 279], dtype=int32), 16, array([635, 201], dtype=int32), 17, array([ 45, 144], dtype=int32), 18, array([76, 98], dtype=int32), 19, array([127,  75], dtype=int32), 20, array([185,  74], dtype=int32), 21, array([242,  86], dtype=int32), 22, array([327,  83], dtype=int32), 23, array([385,  62], dtype=int32), 24, array([444,  50], dtype=int32), 25, array([503,  62], dtype=int32), 26, array([546, 101], dtype=int32), 27, array([292, 140], dtype=int32), 28, array([297, 188], dtype=int32), 29, array([301, 235], dtype=int32), 30, array([307, 284], dtype=int32), 31, array([252, 348], dtype=int32), 32, array([286, 355], dtype=int32), 33, array([321, 358], dtype=int32), 34, array([355, 345], dtype=int32), 35, array([387, 333], dtype=int32), 36, array([103, 188], dtype=int32), 37, array([133, 158], dtype=int32), 38, array([172, 153], dtype=int32), 39, array([212, 172], dtype=int32), 40, array([177, 182], dtype=int32), 41, array([138, 190], dtype=int32), 42, array([387, 158], dtype=int32), 43, array([420, 130], dtype=int32), 44, array([460, 130], dtype=int32), 45, array([494, 150], dtype=int32), 46, array([463, 159], dtype=int32), 47, array([426, 161], dtype=int32), 48, array([203, 486], dtype=int32), 49, array([253, 453], dtype=int32), 50, array([299, 431], dtype=int32), 51, array([335, 436], dtype=int32), 52, array([372, 423], dtype=int32), 53, array([422, 433], dtype=int32), 54, array([478, 452], dtype=int32), 55, array([432, 469], dtype=int32), 56, array([388, 481], dtype=int32), 57, array([348, 489], dtype=int32), 58, array([312, 493], dtype=int32), 59, array([262, 497], dtype=int32), 60, array([220, 483], dtype=int32), 61, array([302, 462], dtype=int32), 62, array([338, 461], dtype=int32), 63, array([377, 453], dtype=int32), 64, array([460, 453], dtype=int32), 65, array([380, 451], dtype=int32), 66, array([342, 458], dtype=int32), 67, array([307, 461], dtype=int32)]
202;004,004_202,[0, array([ 16, 185], dtype=int32), 1, array([ 16, 255], dtype=int32), 2, array([ 18, 322], dtype=int32), 3, array([ 24, 389], dtype=int32), 4, array([ 44, 452], dtype=int32), 5, array([ 79, 503], dtype=int32), 6, array([133, 534], dtype=int32), 7, array([197, 551], dtype=int32), 8, array([270, 559], dtype=int32), 9, array([344, 563], dtype=int32), 10, array([414, 553], dtype=int32), 11, array([472, 528], dtype=int32), 12, array([511, 481], dtype=int32), 13, array([536, 422], dtype=int32), 14, array([548, 360], dtype=int32), 15, array([558, 296], dtype=int32), 16, array([563, 230], dtype=int32), 17, array([ 81, 103], dtype=int32), 18, array([122,  71], dtype=int32), 19, array([178,  68], dtype=int32), 20, array([231,  83], dtype=int32), 21, array([282, 108], dtype=int32), 22, array([336, 114], dtype=int32), 23, array([388,  98], dtype=int32), 24, array([444,  95], dtype=int32), 25, array([497, 109], dtype=int32), 26, array([531, 149], dtype=int32), 27, array([307, 161], dtype=int32), 28, array([306, 201], dtype=int32), 29, array([305, 240], dtype=int32), 30, array([303, 282], dtype=int32), 31, array([244, 325], dtype=int32), 32, array([270, 333], dtype=int32), 33, array([297, 342], dtype=int32), 34, array([323, 339], dtype=int32), 35, array([348, 334], dtype=int32), 36, array([133, 166], dtype=int32), 37, array([162, 148], dtype=int32), 38, array([199, 150], dtype=int32), 39, array([231, 175], dtype=int32), 40, array([195, 182], dtype=int32), 41, array([158, 180], dtype=int32), 42, array([374, 189], dtype=int32), 43, array([407, 171], dtype=int32), 44, array([444, 175], dtype=int32), 45, array([472, 200], dtype=int32), 46, array([441, 209], dtype=int32), 47, array([404, 203], dtype=int32), 48, array([185, 431], dtype=int32), 49, array([224, 404], dtype=int32), 50, array([262, 392], dtype=int32), 51, array([291, 403], dtype=int32), 52, array([318, 398], dtype=int32), 53, array([350, 416], dtype=int32), 54, array([385, 448], dtype=int32), 55, array([347, 458], dtype=int32), 56, array([313, 458], dtype=int32), 57, array([284, 456], dtype=int32), 58, array([254, 452], dtype=int32), 59, array([219, 445], dtype=int32), 60, array([200, 429], dtype=int32), 61, array([259, 418], dtype=int32), 62, array([289, 424], dtype=int32), 63, array([316, 424], dtype=int32), 64, array([369, 444], dtype=int32), 65, array([315, 424], dtype=int32), 66, array([288, 424], dtype=int32), 67, array([258, 419], dtype=int32)]
203;004,004_8,[0, array([ -6, 252], dtype=int32), 1, array([ -2, 331], dtype=int32), 2, array([  7, 409], dtype=int32), 3, array([ 16, 485], dtype=int32), 4, array([ 37, 560], dtype=int32), 5, array([ 79, 622], dtype=int32), 6, array([147, 664], dtype=int32), 7, array([236, 685], dtype=int32), 8, array([335, 683], dtype=int32), 9, array([431, 671], dtype=int32), 10, array([515, 642], dtype=int32), 11, array([579, 594], dtype=int32), 12, array([616, 525], dtype=int32), 13, array([632, 448], dtype=int32), 14, array([632, 368], dtype=int32), 15, array([632, 289], dtype=int32), 16, array([629, 211], dtype=int32), 17, array([ 16, 158], dtype=int32), 18, array([ 46, 109], dtype=int32), 19, array([108,  94], dtype=int32), 20, array([171, 102], dtype=int32), 21, array([232, 123], dtype=int32), 22, array([340, 112], dtype=int32), 23, array([405,  86], dtype=int32), 24, array([468,  73], dtype=int32), 25, array([534,  86], dtype=int32), 26, array([569, 133], dtype=int32), 27, array([295, 188], dtype=int32), 28, array([300, 239], dtype=int32), 29, array([304, 287], dtype=int32), 30, array([308, 339], dtype=int32), 31, array([237, 399], dtype=int32), 32, array([274, 404], dtype=int32), 33, array([310, 408], dtype=int32), 34, array([344, 400], dtype=int32), 35, array([376, 392], dtype=int32), 36, array([ 87, 221], dtype=int32), 37, array([118, 199], dtype=int32), 38, array([161, 197], dtype=int32), 39, array([203, 216], dtype=int32), 40, array([164, 228], dtype=int32), 41, array([121, 233], dtype=int32), 42, array([385, 206], dtype=int32), 43, array([423, 183], dtype=int32), 44, array([465, 182], dtype=int32), 45, array([499, 201], dtype=int32), 46, array([469, 215], dtype=int32), 47, array([428, 214], dtype=int32), 48, array([190, 541], dtype=int32), 49, array([230, 514], dtype=int32), 50, array([274, 497], dtype=int32), 51, array([311, 508], dtype=int32), 52, array([351, 494], dtype=int32), 53, array([397, 506], dtype=int32), 54, array([446, 523], dtype=int32), 55, array([404, 553], dtype=int32), 56, array([361, 567], dtype=int32), 57, array([318, 572], dtype=int32), 58, array([278, 572], dtype=int32), 59, array([232, 564], dtype=int32), 60, array([207, 540], dtype=int32), 61, array([274, 531], dtype=int32), 62, array([313, 533], dtype=int32), 63, array([354, 526], dtype=int32), 64, array([430, 524], dtype=int32), 65, array([356, 529], dtype=int32), 66, array([315, 535], dtype=int32), 67, array([277, 534], dtype=int32)]
204;004,004_52,[0, array([ 71, 274], dtype=int32), 1, array([ 70, 344], dtype=int32), 2, array([ 74, 414], dtype=int32), 3, array([ 85, 483], dtype=int32), 4, array([104, 551], dtype=int32), 5, array([140, 611], dtype=int32), 6, array([196, 654], dtype=int32), 7, array([267, 678], dtype=int32), 8, array([354, 682], dtype=int32), 9, array([442, 677], dtype=int32), 10, array([522, 659], dtype=int32), 11, array([591, 627], dtype=int32), 12, array([639, 575], dtype=int32), 13, array([661, 509], dtype=int32), 14, array([669, 435], dtype=int32), 15, array([672, 363], dtype=int32), 16, array([674, 291], dtype=int32), 17, array([107, 177], dtype=int32), 18, array([142, 131], dtype=int32), 19, array([198, 112], dtype=int32), 20, array([256, 117], dtype=int32), 21, array([313, 136], dtype=int32), 22, array([408, 131], dtype=int32), 23, array([466, 113], dtype=int32), 24, array([527, 107], dtype=int32), 25, array([585, 127], dtype=int32), 26, array([623, 173], dtype=int32), 27, array([356, 196], dtype=int32), 28, array([353, 241], dtype=int32), 29, array([350, 285], dtype=int32), 30, array([347, 331], dtype=int32), 31, array([282, 382], dtype=int32), 32, array([316, 388], dtype=int32), 33, array([350, 395], dtype=int32), 34, array([386, 389], dtype=int32), 35, array([421, 385], dtype=int32), 36, array([161, 226], dtype=int32), 37, array([195, 197], dtype=int32), 38, array([237, 195], dtype=int32), 39, array([277, 223], dtype=int32), 40, array([237, 230], dtype=int32), 41, array([195, 233], dtype=int32), 42, array([446, 221], dtype=int32), 43, array([487, 192], dtype=int32), 44, array([530, 195], dtype=int32), 45, array([565, 223], dtype=int32), 46, array([531, 231], dtype=int32), 47, array([488, 228], dtype=int32), 48, array([221, 503], dtype=int32), 49, array([266, 467], dtype=int32), 50, array([314, 449], dtype=int32), 51, array([348, 460], dtype=int32), 52, array([385, 451], dtype=int32), 53, array([438, 471], dtype=int32), 54, array([493, 503], dtype=int32), 55, array([439, 528], dtype=int32), 56, array([386, 539], dtype=int32), 57, array([347, 540], dtype=int32), 58, array([310, 538], dtype=int32), 59, array([265, 527], dtype=int32), 60, array([239, 502], dtype=int32), 61, array([313, 490], dtype=int32), 62, array([348, 493], dtype=int32), 63, array([386, 491], dtype=int32), 64, array([473, 502], dtype=int32), 65, array([385, 494], dtype=int32), 66, array([347, 496], dtype=int32), 67, array([312, 493], dtype=int32)]
205;004,004_267,[0, array([ 16, 184], dtype=int32), 1, array([ 29, 253], dtype=int32), 2, array([ 47, 318], dtype=int32), 3, array([ 65, 382], dtype=int32), 4, array([ 90, 443], dtype=int32), 5, array([129, 494], dtype=int32), 6, array([182, 533], dtype=int32), 7, array([247, 557], dtype=int32), 8, array([322, 558], dtype=int32), 9, array([394, 546], dtype=int32), 10, array([448, 511], dtype=int32), 11, array([490, 462], dtype=int32), 12, array([520, 403], dtype=int32), 13, array([533, 336], dtype=int32), 14, array([538, 269], dtype=int32), 15, array([542, 203], dtype=int32), 16, array([544, 133], dtype=int32), 17, array([ 48, 132], dtype=int32), 18, array([78, 93], dtype=int32), 19, array([125,  80], dtype=int32), 20, array([174,  82], dtype=int32), 21, array([226,  90], dtype=int32), 22, array([313,  81], dtype=int32), 23, array([360,  63], dtype=int32), 24, array([408,  51], dtype=int32), 25, array([459,  55], dtype=int32), 26, array([498,  84], dtype=int32), 27, array([275, 139], dtype=int32), 28, array([281, 181], dtype=int32), 29, array([286, 222], dtype=int32), 30, array([292, 265], dtype=int32), 31, array([243, 301], dtype=int32), 32, array([269, 306], dtype=int32), 33, array([296, 309], dtype=int32), 34, array([321, 300], dtype=int32), 35, array([345, 289], dtype=int32), 36, array([116, 171], dtype=int32), 37, array([143, 149], dtype=int32), 38, array([178, 144], dtype=int32), 39, array([211, 162], dtype=int32), 40, array([180, 173], dtype=int32), 41, array([145, 179], dtype=int32), 42, array([345, 146], dtype=int32), 43, array([374, 123], dtype=int32), 44, array([408, 120], dtype=int32), 45, array([438, 136], dtype=int32), 46, array([413, 149], dtype=int32), 47, array([379, 150], dtype=int32), 48, array([211, 391], dtype=int32), 49, array([241, 369], dtype=int32), 50, array([275, 355], dtype=int32), 51, array([302, 358], dtype=int32), 52, array([327, 349], dtype=int32), 53, array([365, 355], dtype=int32), 54, array([403, 370], dtype=int32), 55, array([373, 406], dtype=int32), 56, array([338, 428], dtype=int32), 57, array([310, 435], dtype=int32), 58, array([282, 435], dtype=int32), 59, array([247, 423], dtype=int32), 60, array([228, 394], dtype=int32), 61, array([277, 384], dtype=int32), 62, array([304, 383], dtype=int32), 63, array([330, 378], dtype=int32), 64, array([386, 375], dtype=int32), 65, array([333, 390], dtype=int32), 66, array([306, 396], dtype=int32), 67, array([280, 396], dtype=int32)]
206;004,004_173,[0, array([ 22, 151], dtype=int32), 1, array([ 22, 221], dtype=int32), 2, array([ 25, 291], dtype=int32), 3, array([ 31, 363], dtype=int32), 4, array([ 47, 429], dtype=int32), 5, array([ 82, 485], dtype=int32), 6, array([131, 529], dtype=int32), 7, array([195, 556], dtype=int32), 8, array([273, 564], dtype=int32), 9, array([351, 563], dtype=int32), 10, array([418, 543], dtype=int32), 11, array([472, 505], dtype=int32), 12, array([511, 455], dtype=int32), 13, array([535, 394], dtype=int32), 14, array([549, 330], dtype=int32), 15, array([559, 265], dtype=int32), 16, array([566, 199], dtype=int32), 17, array([80, 77], dtype=int32), 18, array([115,  41], dtype=int32), 19, array([166,  28], dtype=int32), 20, array([218,  36], dtype=int32), 21, array([264,  59], dtype=int32), 22, array([351,  66], dtype=int32), 23, array([399,  51], dtype=int32), 24, array([450,  50], dtype=int32), 25, array([498,  69], dtype=int32), 26, array([526, 109], dtype=int32), 27, array([304, 122], dtype=int32), 28, array([301, 162], dtype=int32), 29, array([297, 200], dtype=int32), 30, array([294, 240], dtype=int32), 31, array([238, 285], dtype=int32), 32, array([264, 292], dtype=int32), 33, array([290, 298], dtype=int32), 34, array([317, 296], dtype=int32), 35, array([343, 294], dtype=int32), 36, array([129, 127], dtype=int32), 37, array([161, 109], dtype=int32), 38, array([198, 111], dtype=int32), 39, array([228, 137], dtype=int32), 40, array([194, 142], dtype=int32), 41, array([157, 140], dtype=int32), 42, array([375, 147], dtype=int32), 43, array([409, 125], dtype=int32), 44, array([445, 128], dtype=int32), 45, array([473, 150], dtype=int32), 46, array([445, 159], dtype=int32), 47, array([409, 156], dtype=int32), 48, array([189, 402], dtype=int32), 49, array([224, 367], dtype=int32), 50, array([262, 352], dtype=int32), 51, array([286, 360], dtype=int32), 52, array([314, 355], dtype=int32), 53, array([349, 376], dtype=int32), 54, array([382, 412], dtype=int32), 55, array([347, 429], dtype=int32), 56, array([311, 432], dtype=int32), 57, array([282, 432], dtype=int32), 58, array([253, 428], dtype=int32), 59, array([219, 420], dtype=int32), 60, array([205, 400], dtype=int32), 61, array([259, 388], dtype=int32), 62, array([285, 390], dtype=int32), 63, array([313, 391], dtype=int32), 64, array([366, 409], dtype=int32), 65, array([312, 393], dtype=int32), 66, array([284, 392], dtype=int32), 67, array([258, 389], dtype=int32)]
207;004,004_226,[0, array([ 41, 119], dtype=int32), 1, array([ 39, 194], dtype=int32), 2, array([ 43, 269], dtype=int32), 3, array([ 51, 343], dtype=int32), 4, array([ 70, 412], dtype=int32), 5, array([104, 474], dtype=int32), 6, array([149, 524], dtype=int32), 7, array([206, 557], dtype=int32), 8, array([277, 565], dtype=int32), 9, array([350, 561], dtype=int32), 10, array([409, 537], dtype=int32), 11, array([458, 496], dtype=int32), 12, array([497, 443], dtype=int32), 13, array([523, 380], dtype=int32), 14, array([541, 312], dtype=int32), 15, array([555, 244], dtype=int32), 16, array([564, 173], dtype=int32), 17, array([103,  59], dtype=int32), 18, array([139,  30], dtype=int32), 19, array([188,  27], dtype=int32), 20, array([234,  39], dtype=int32), 21, array([276,  61], dtype=int32), 22, array([350,  70], dtype=int32), 23, array([397,  61], dtype=int32), 24, array([445,  62], dtype=int32), 25, array([488,  78], dtype=int32), 26, array([513, 113], dtype=int32), 27, array([310, 122], dtype=int32), 28, array([309, 173], dtype=int32), 29, array([308, 221], dtype=int32), 30, array([307, 271], dtype=int32), 31, array([243, 303], dtype=int32), 32, array([270, 311], dtype=int32), 33, array([298, 318], dtype=int32), 34, array([325, 315], dtype=int32), 35, array([349, 309], dtype=int32), 36, array([151, 116], dtype=int32), 37, array([181, 102], dtype=int32), 38, array([214, 108], dtype=int32), 39, array([240, 133], dtype=int32), 40, array([209, 136], dtype=int32), 41, array([175, 133], dtype=int32), 42, array([368, 150], dtype=int32), 43, array([401, 131], dtype=int32), 44, array([434, 134], dtype=int32), 45, array([460, 154], dtype=int32), 46, array([433, 163], dtype=int32), 47, array([400, 160], dtype=int32), 48, array([188, 392], dtype=int32), 49, array([227, 366], dtype=int32), 50, array([266, 356], dtype=int32), 51, array([294, 365], dtype=int32), 52, array([326, 358], dtype=int32), 53, array([360, 373], dtype=int32), 54, array([390, 400], dtype=int32), 55, array([357, 431], dtype=int32), 56, array([323, 446], dtype=int32), 57, array([289, 449], dtype=int32), 58, array([258, 445], dtype=int32), 59, array([222, 427], dtype=int32), 60, array([204, 392], dtype=int32), 61, array([264, 388], dtype=int32), 62, array([293, 391], dtype=int32), 63, array([325, 389], dtype=int32), 64, array([374, 399], dtype=int32), 65, array([324, 404], dtype=int32), 66, array([292, 408], dtype=int32), 67, array([262, 404], dtype=int32)]
