;0
32;002,002_33,[0, array([  5, 220], dtype=int32), 1, array([ 16, 299], dtype=int32), 2, array([ 30, 376], dtype=int32), 3, array([ 43, 454], dtype=int32), 4, array([ 64, 530], dtype=int32), 5, array([102, 595], dtype=int32), 6, array([160, 644], dtype=int32), 7, array([235, 668], dtype=int32), 8, array([322, 672], dtype=int32), 9, array([407, 668], dtype=int32), 10, array([480, 642], dtype=int32), 11, array([536, 594], dtype=int32), 12, array([572, 527], dtype=int32), 13, array([592, 454], dtype=int32), 14, array([606, 378], dtype=int32), 15, array([618, 302], dtype=int32), 16, array([626, 222], dtype=int32), 17, array([ 61, 160], dtype=int32), 18, array([ 99, 119], dtype=int32), 19, array([157, 103], dtype=int32), 20, array([215, 114], dtype=int32), 21, array([272, 135], dtype=int32), 22, array([359, 135], dtype=int32), 23, array([418, 116], dtype=int32), 24, array([477, 104], dtype=int32), 25, array([535, 120], dtype=int32), 26, array([573, 162], dtype=int32), 27, array([317, 186], dtype=int32), 28, array([316, 239], dtype=int32), 29, array([315, 290], dtype=int32), 30, array([314, 344], dtype=int32), 31, array([253, 383], dtype=int32), 32, array([284, 392], dtype=int32), 33, array([317, 400], dtype=int32), 34, array([349, 392], dtype=int32), 35, array([380, 384], dtype=int32), 36, array([123, 204], dtype=int32), 37, array([155, 179], dtype=int32), 38, array([195, 178], dtype=int32), 39, array([231, 207], dtype=int32), 40, array([193, 212], dtype=int32), 41, array([154, 214], dtype=int32), 42, array([399, 207], dtype=int32), 43, array([433, 178], dtype=int32), 44, array([473, 178], dtype=int32), 45, array([506, 202], dtype=int32), 46, array([475, 212], dtype=int32), 47, array([436, 211], dtype=int32), 48, array([204, 494], dtype=int32), 49, array([248, 474], dtype=int32), 50, array([288, 464], dtype=int32), 51, array([319, 472], dtype=int32), 52, array([349, 463], dtype=int32), 53, array([392, 474], dtype=int32), 54, array([440, 492], dtype=int32), 55, array([394, 517], dtype=int32), 56, array([352, 529], dtype=int32), 57, array([320, 532], dtype=int32), 58, array([287, 529], dtype=int32), 59, array([247, 517], dtype=int32), 60, array([221, 495], dtype=int32), 61, array([287, 495], dtype=int32), 62, array([319, 498], dtype=int32), 63, array([351, 495], dtype=int32), 64, array([423, 493], dtype=int32), 65, array([350, 494], dtype=int32), 66, array([319, 498], dtype=int32), 67, array([288, 494], dtype=int32)]
33;002,002_30,[0, array([ 94, 378], dtype=int32), 1, array([103, 465], dtype=int32), 2, array([111, 548], dtype=int32), 3, array([122, 631], dtype=int32), 4, array([147, 710], dtype=int32), 5, array([194, 771], dtype=int32), 6, array([273, 800], dtype=int32), 7, array([358, 814], dtype=int32), 8, array([453, 819], dtype=int32), 9, array([552, 816], dtype=int32), 10, array([640, 797], dtype=int32), 11, array([718, 759], dtype=int32), 12, array([765, 694], dtype=int32), 13, array([788, 613], dtype=int32), 14, array([794, 528], dtype=int32), 15, array([799, 442], dtype=int32), 16, array([802, 353], dtype=int32), 17, array([152, 267], dtype=int32), 18, array([184, 207], dtype=int32), 19, array([247, 179], dtype=int32), 20, array([316, 177], dtype=int32), 21, array([382, 199], dtype=int32), 22, array([495, 203], dtype=int32), 23, array([558, 175], dtype=int32), 24, array([629, 170], dtype=int32), 25, array([695, 195], dtype=int32), 26, array([733, 250], dtype=int32), 27, array([439, 290], dtype=int32), 28, array([439, 340], dtype=int32), 29, array([439, 387], dtype=int32), 30, array([439, 437], dtype=int32), 31, array([376, 510], dtype=int32), 32, array([411, 516], dtype=int32), 33, array([446, 520], dtype=int32), 34, array([481, 513], dtype=int32), 35, array([515, 505], dtype=int32), 36, array([232, 330], dtype=int32), 37, array([265, 297], dtype=int32), 38, array([311, 293], dtype=int32), 39, array([353, 324], dtype=int32), 40, array([312, 340], dtype=int32), 41, array([266, 344], dtype=int32), 42, array([534, 318], dtype=int32), 43, array([573, 287], dtype=int32), 44, array([619, 288], dtype=int32), 45, array([655, 318], dtype=int32), 46, array([620, 334], dtype=int32), 47, array([574, 332], dtype=int32), 48, array([329, 671], dtype=int32), 49, array([371, 640], dtype=int32), 50, array([410, 624], dtype=int32), 51, array([448, 634], dtype=int32), 52, array([484, 620], dtype=int32), 53, array([531, 629], dtype=int32), 54, array([585, 651], dtype=int32), 55, array([537, 668], dtype=int32), 56, array([493, 677], dtype=int32), 57, array([455, 683], dtype=int32), 58, array([416, 684], dtype=int32), 59, array([375, 683], dtype=int32), 60, array([347, 665], dtype=int32), 61, array([411, 644], dtype=int32), 62, array([450, 647], dtype=int32), 63, array([487, 640], dtype=int32), 64, array([566, 647], dtype=int32), 65, array([490, 652], dtype=int32), 66, array([453, 660], dtype=int32), 67, array([414, 658], dtype=int32)]
34;002,002_38,[0, array([ 19, 206], dtype=int32), 1, array([ 21, 272], dtype=int32), 2, array([ 25, 337], dtype=int32), 3, array([ 33, 401], dtype=int32), 4, array([ 53, 462], dtype=int32), 5, array([ 89, 511], dtype=int32), 6, array([144, 542], dtype=int32), 7, array([209, 557], dtype=int32), 8, array([282, 561], dtype=int32), 9, array([356, 560], dtype=int32), 10, array([422, 547], dtype=int32), 11, array([480, 515], dtype=int32), 12, array([519, 467], dtype=int32), 13, array([542, 407], dtype=int32), 14, array([552, 344], dtype=int32), 15, array([560, 282], dtype=int32), 16, array([566, 217], dtype=int32), 17, array([ 66, 109], dtype=int32), 18, array([102,  71], dtype=int32), 19, array([155,  59], dtype=int32), 20, array([210,  64], dtype=int32), 21, array([261,  83], dtype=int32), 22, array([341,  81], dtype=int32), 23, array([395,  68], dtype=int32), 24, array([449,  66], dtype=int32), 25, array([499,  83], dtype=int32), 26, array([532, 122], dtype=int32), 27, array([299, 141], dtype=int32), 28, array([298, 176], dtype=int32), 29, array([297, 210], dtype=int32), 30, array([296, 246], dtype=int32), 31, array([235, 296], dtype=int32), 32, array([264, 303], dtype=int32), 33, array([292, 309], dtype=int32), 34, array([322, 305], dtype=int32), 35, array([350, 301], dtype=int32), 36, array([122, 164], dtype=int32), 37, array([155, 146], dtype=int32), 38, array([191, 145], dtype=int32), 39, array([226, 165], dtype=int32), 40, array([191, 171], dtype=int32), 41, array([153, 173], dtype=int32), 42, array([373, 170], dtype=int32), 43, array([411, 152], dtype=int32), 44, array([445, 156], dtype=int32), 45, array([475, 177], dtype=int32), 46, array([444, 182], dtype=int32), 47, array([408, 178], dtype=int32), 48, array([182, 406], dtype=int32), 49, array([224, 377], dtype=int32), 50, array([261, 361], dtype=int32), 51, array([288, 371], dtype=int32), 52, array([316, 364], dtype=int32), 53, array([350, 383], dtype=int32), 54, array([384, 415], dtype=int32), 55, array([346, 427], dtype=int32), 56, array([313, 431], dtype=int32), 57, array([283, 432], dtype=int32), 58, array([254, 429], dtype=int32), 59, array([220, 424], dtype=int32), 60, array([198, 404], dtype=int32), 61, array([260, 394], dtype=int32), 62, array([287, 397], dtype=int32), 63, array([316, 396], dtype=int32), 64, array([367, 412], dtype=int32), 65, array([313, 395], dtype=int32), 66, array([285, 396], dtype=int32), 67, array([257, 394], dtype=int32)]
35;002,002_32,[0, array([-12, 238], dtype=int32), 1, array([ -6, 319], dtype=int32), 2, array([  1, 398], dtype=int32), 3, array([ 11, 479], dtype=int32), 4, array([ 33, 555], dtype=int32), 5, array([ 75, 620], dtype=int32), 6, array([145, 659], dtype=int32), 7, array([234, 673], dtype=int32), 8, array([333, 673], dtype=int32), 9, array([430, 662], dtype=int32), 10, array([514, 637], dtype=int32), 11, array([576, 588], dtype=int32), 12, array([615, 517], dtype=int32), 13, array([633, 438], dtype=int32), 14, array([635, 356], dtype=int32), 15, array([637, 276], dtype=int32), 16, array([639, 195], dtype=int32), 17, array([23, 83], dtype=int32), 18, array([61, 41], dtype=int32), 19, array([114,  23], dtype=int32), 20, array([172,  27], dtype=int32), 21, array([225,  51], dtype=int32), 22, array([338,  50], dtype=int32), 23, array([392,  19], dtype=int32), 24, array([454,  10], dtype=int32), 25, array([514,  24], dtype=int32), 26, array([556,  67], dtype=int32), 27, array([291, 125], dtype=int32), 28, array([294, 177], dtype=int32), 29, array([296, 227], dtype=int32), 30, array([299, 281], dtype=int32), 31, array([238, 341], dtype=int32), 32, array([272, 348], dtype=int32), 33, array([307, 354], dtype=int32), 34, array([339, 344], dtype=int32), 35, array([370, 333], dtype=int32), 36, array([ 79, 164], dtype=int32), 37, array([112, 136], dtype=int32), 38, array([156, 134], dtype=int32), 39, array([200, 159], dtype=int32), 40, array([158, 169], dtype=int32), 41, array([114, 173], dtype=int32), 42, array([380, 152], dtype=int32), 43, array([421, 121], dtype=int32), 44, array([463, 120], dtype=int32), 45, array([501, 145], dtype=int32), 46, array([467, 156], dtype=int32), 47, array([424, 157], dtype=int32), 48, array([174, 480], dtype=int32), 49, array([225, 441], dtype=int32), 50, array([275, 419], dtype=int32), 51, array([312, 426], dtype=int32), 52, array([348, 415], dtype=int32), 53, array([397, 428], dtype=int32), 54, array([448, 458], dtype=int32), 55, array([403, 493], dtype=int32), 56, array([357, 508], dtype=int32), 57, array([318, 513], dtype=int32), 58, array([280, 513], dtype=int32), 59, array([228, 508], dtype=int32), 60, array([194, 476], dtype=int32), 61, array([277, 453], dtype=int32), 62, array([313, 453], dtype=int32), 63, array([350, 449], dtype=int32), 64, array([426, 458], dtype=int32), 65, array([351, 471], dtype=int32), 66, array([315, 475], dtype=int32), 67, array([278, 476], dtype=int32)]
36;002,002_22,[0, array([ 45, 168], dtype=int32), 1, array([ 41, 235], dtype=int32), 2, array([ 42, 303], dtype=int32), 3, array([ 48, 370], dtype=int32), 4, array([ 64, 434], dtype=int32), 5, array([ 99, 488], dtype=int32), 6, array([152, 528], dtype=int32), 7, array([214, 554], dtype=int32), 8, array([288, 560], dtype=int32), 9, array([361, 556], dtype=int32), 10, array([426, 535], dtype=int32), 11, array([483, 502], dtype=int32), 12, array([521, 455], dtype=int32), 13, array([541, 396], dtype=int32), 14, array([552, 335], dtype=int32), 15, array([559, 275], dtype=int32), 16, array([564, 213], dtype=int32), 17, array([89, 98], dtype=int32), 18, array([119,  57], dtype=int32), 19, array([166,  40], dtype=int32), 20, array([217,  44], dtype=int32), 21, array([264,  60], dtype=int32), 22, array([348,  65], dtype=int32), 23, array([398,  57], dtype=int32), 24, array([448,  62], dtype=int32), 25, array([492,  86], dtype=int32), 26, array([516, 130], dtype=int32), 27, array([303, 116], dtype=int32), 28, array([300, 150], dtype=int32), 29, array([297, 182], dtype=int32), 30, array([294, 217], dtype=int32), 31, array([243, 268], dtype=int32), 32, array([268, 273], dtype=int32), 33, array([291, 278], dtype=int32), 34, array([316, 276], dtype=int32), 35, array([340, 275], dtype=int32), 36, array([143, 127], dtype=int32), 37, array([171, 108], dtype=int32), 38, array([206, 110], dtype=int32), 39, array([237, 134], dtype=int32), 40, array([204, 139], dtype=int32), 41, array([169, 139], dtype=int32), 42, array([365, 145], dtype=int32), 43, array([398, 127], dtype=int32), 44, array([431, 133], dtype=int32), 45, array([457, 156], dtype=int32), 46, array([430, 161], dtype=int32), 47, array([396, 156], dtype=int32), 48, array([190, 370], dtype=int32), 49, array([226, 338], dtype=int32), 50, array([261, 325], dtype=int32), 51, array([287, 334], dtype=int32), 52, array([316, 330], dtype=int32), 53, array([350, 350], dtype=int32), 54, array([386, 386], dtype=int32), 55, array([347, 394], dtype=int32), 56, array([312, 395], dtype=int32), 57, array([282, 394], dtype=int32), 58, array([255, 391], dtype=int32), 59, array([222, 385], dtype=int32), 60, array([206, 369], dtype=int32), 61, array([260, 356], dtype=int32), 62, array([287, 359], dtype=int32), 63, array([316, 360], dtype=int32), 64, array([368, 382], dtype=int32), 65, array([313, 361], dtype=int32), 66, array([284, 361], dtype=int32), 67, array([258, 358], dtype=int32)]
37;002,002_23,[0, array([ 43, 133], dtype=int32), 1, array([ 44, 207], dtype=int32), 2, array([ 51, 280], dtype=int32), 3, array([ 61, 352], dtype=int32), 4, array([ 82, 421], dtype=int32), 5, array([120, 478], dtype=int32), 6, array([172, 522], dtype=int32), 7, array([229, 555], dtype=int32), 8, array([293, 563], dtype=int32), 9, array([359, 557], dtype=int32), 10, array([417, 526], dtype=int32), 11, array([472, 485], dtype=int32), 12, array([516, 431], dtype=int32), 13, array([543, 367], dtype=int32), 14, array([555, 296], dtype=int32), 15, array([560, 222], dtype=int32), 16, array([562, 148], dtype=int32), 17, array([ 92, 102], dtype=int32), 18, array([121,  67], dtype=int32), 19, array([168,  56], dtype=int32), 20, array([217,  65], dtype=int32), 21, array([266,  83], dtype=int32), 22, array([342,  85], dtype=int32), 23, array([390,  68], dtype=int32), 24, array([441,  60], dtype=int32), 25, array([490,  71], dtype=int32), 26, array([520, 107], dtype=int32), 27, array([303, 129], dtype=int32), 28, array([302, 175], dtype=int32), 29, array([301, 221], dtype=int32), 30, array([300, 270], dtype=int32), 31, array([247, 298], dtype=int32), 32, array([272, 309], dtype=int32), 33, array([300, 318], dtype=int32), 34, array([328, 309], dtype=int32), 35, array([355, 298], dtype=int32), 36, array([147, 134], dtype=int32), 37, array([176, 123], dtype=int32), 38, array([207, 121], dtype=int32), 39, array([239, 135], dtype=int32), 40, array([206, 138], dtype=int32), 41, array([176, 139], dtype=int32), 42, array([373, 138], dtype=int32), 43, array([406, 128], dtype=int32), 44, array([436, 130], dtype=int32), 45, array([463, 142], dtype=int32), 46, array([435, 146], dtype=int32), 47, array([404, 142], dtype=int32), 48, array([213, 394], dtype=int32), 49, array([243, 377], dtype=int32), 50, array([272, 367], dtype=int32), 51, array([298, 375], dtype=int32), 52, array([322, 367], dtype=int32), 53, array([351, 377], dtype=int32), 54, array([380, 396], dtype=int32), 55, array([351, 413], dtype=int32), 56, array([322, 426], dtype=int32), 57, array([296, 429], dtype=int32), 58, array([269, 426], dtype=int32), 59, array([241, 415], dtype=int32), 60, array([226, 393], dtype=int32), 61, array([271, 389], dtype=int32), 62, array([297, 392], dtype=int32), 63, array([323, 389], dtype=int32), 64, array([366, 395], dtype=int32), 65, array([322, 390], dtype=int32), 66, array([297, 393], dtype=int32), 67, array([271, 390], dtype=int32)]
38;002,002_20,[0, array([ -9, 200], dtype=int32), 1, array([ -4, 271], dtype=int32), 2, array([  5, 342], dtype=int32), 3, array([ 12, 412], dtype=int32), 4, array([ 30, 477], dtype=int32), 5, array([ 74, 529], dtype=int32), 6, array([140, 558], dtype=int32), 7, array([219, 568], dtype=int32), 8, array([305, 561], dtype=int32), 9, array([386, 554], dtype=int32), 10, array([451, 528], dtype=int32), 11, array([504, 484], dtype=int32), 12, array([534, 424], dtype=int32), 13, array([545, 355], dtype=int32), 14, array([544, 283], dtype=int32), 15, array([541, 210], dtype=int32), 16, array([533, 138], dtype=int32), 17, array([ 26, 138], dtype=int32), 18, array([53, 87], dtype=int32), 19, array([104,  61], dtype=int32), 20, array([160,  59], dtype=int32), 21, array([215,  74], dtype=int32), 22, array([282,  63], dtype=int32), 23, array([331,  42], dtype=int32), 24, array([382,  30], dtype=int32), 25, array([432,  40], dtype=int32), 26, array([462,  80], dtype=int32), 27, array([256, 125], dtype=int32), 28, array([262, 183], dtype=int32), 29, array([267, 237], dtype=int32), 30, array([272, 293], dtype=int32), 31, array([212, 331], dtype=int32), 32, array([245, 339], dtype=int32), 33, array([278, 344], dtype=int32), 34, array([310, 331], dtype=int32), 35, array([338, 317], dtype=int32), 36, array([ 88, 163], dtype=int32), 37, array([113, 139], dtype=int32), 38, array([147, 135], dtype=int32), 39, array([181, 152], dtype=int32), 40, array([151, 161], dtype=int32), 41, array([116, 167], dtype=int32), 42, array([328, 133], dtype=int32), 43, array([358, 108], dtype=int32), 44, array([391, 105], dtype=int32), 45, array([419, 121], dtype=int32), 46, array([395, 132], dtype=int32), 47, array([363, 135], dtype=int32), 48, array([170, 439], dtype=int32), 49, array([210, 417], dtype=int32), 50, array([248, 402], dtype=int32), 51, array([281, 409], dtype=int32), 52, array([315, 396], dtype=int32), 53, array([351, 403], dtype=int32), 54, array([389, 420], dtype=int32), 55, array([357, 438], dtype=int32), 56, array([323, 451], dtype=int32), 57, array([287, 458], dtype=int32), 58, array([254, 458], dtype=int32), 59, array([214, 456], dtype=int32), 60, array([184, 437], dtype=int32), 61, array([250, 427], dtype=int32), 62, array([282, 427], dtype=int32), 63, array([317, 421], dtype=int32), 64, array([376, 420], dtype=int32), 65, array([319, 420], dtype=int32), 66, array([284, 426], dtype=int32), 67, array([252, 426], dtype=int32)]
39;002,002_27,[0, array([ 62, 241], dtype=int32), 1, array([ 62, 314], dtype=int32), 2, array([ 62, 384], dtype=int32), 3, array([ 67, 453], dtype=int32), 4, array([ 87, 520], dtype=int32), 5, array([127, 574], dtype=int32), 6, array([189, 611], dtype=int32), 7, array([264, 632], dtype=int32), 8, array([351, 637], dtype=int32), 9, array([441, 640], dtype=int32), 10, array([520, 622], dtype=int32), 11, array([587, 586], dtype=int32), 12, array([630, 532], dtype=int32), 13, array([654, 465], dtype=int32), 14, array([664, 394], dtype=int32), 15, array([667, 322], dtype=int32), 16, array([670, 248], dtype=int32), 17, array([131, 162], dtype=int32), 18, array([165, 126], dtype=int32), 19, array([217, 109], dtype=int32), 20, array([272, 108], dtype=int32), 21, array([326, 121], dtype=int32), 22, array([409, 123], dtype=int32), 23, array([462, 111], dtype=int32), 24, array([517, 112], dtype=int32), 25, array([569, 131], dtype=int32), 26, array([603, 170], dtype=int32), 27, array([366, 181], dtype=int32), 28, array([365, 224], dtype=int32), 29, array([364, 265], dtype=int32), 30, array([362, 309], dtype=int32), 31, array([307, 358], dtype=int32), 32, array([334, 364], dtype=int32), 33, array([363, 371], dtype=int32), 34, array([391, 368], dtype=int32), 35, array([420, 364], dtype=int32), 36, array([189, 201], dtype=int32), 37, array([217, 179], dtype=int32), 38, array([252, 177], dtype=int32), 39, array([284, 201], dtype=int32), 40, array([252, 208], dtype=int32), 41, array([216, 209], dtype=int32), 42, array([450, 205], dtype=int32), 43, array([481, 183], dtype=int32), 44, array([517, 184], dtype=int32), 45, array([546, 207], dtype=int32), 46, array([517, 216], dtype=int32), 47, array([481, 214], dtype=int32), 48, array([244, 463], dtype=int32), 49, array([290, 443], dtype=int32), 50, array([330, 433], dtype=int32), 51, array([361, 443], dtype=int32), 52, array([390, 437], dtype=int32), 53, array([429, 451], dtype=int32), 54, array([477, 475], dtype=int32), 55, array([427, 480], dtype=int32), 56, array([388, 478], dtype=int32), 57, array([359, 477], dtype=int32), 58, array([327, 474], dtype=int32), 59, array([289, 470], dtype=int32), 60, array([259, 460], dtype=int32), 61, array([329, 452], dtype=int32), 62, array([361, 457], dtype=int32), 63, array([390, 457], dtype=int32), 64, array([462, 471], dtype=int32), 65, array([388, 452], dtype=int32), 66, array([359, 452], dtype=int32), 67, array([328, 448], dtype=int32)]
40;002,002_44,[0, array([  3, 171], dtype=int32), 1, array([  0, 242], dtype=int32), 2, array([  0, 312], dtype=int32), 3, array([  4, 382], dtype=int32), 4, array([ 21, 448], dtype=int32), 5, array([ 58, 501], dtype=int32), 6, array([116, 534], dtype=int32), 7, array([185, 555], dtype=int32), 8, array([261, 560], dtype=int32), 9, array([338, 565], dtype=int32), 10, array([411, 555], dtype=int32), 11, array([477, 533], dtype=int32), 12, array([520, 486], dtype=int32), 13, array([541, 425], dtype=int32), 14, array([550, 358], dtype=int32), 15, array([558, 290], dtype=int32), 16, array([563, 221], dtype=int32), 17, array([73, 99], dtype=int32), 18, array([112,  69], dtype=int32), 19, array([164,  65], dtype=int32), 20, array([214,  76], dtype=int32), 21, array([262,  98], dtype=int32), 22, array([352, 110], dtype=int32), 23, array([402,  97], dtype=int32), 24, array([452,  94], dtype=int32), 25, array([501, 107], dtype=int32), 26, array([531, 144], dtype=int32), 27, array([304, 163], dtype=int32), 28, array([302, 215], dtype=int32), 29, array([300, 265], dtype=int32), 30, array([297, 316], dtype=int32), 31, array([236, 341], dtype=int32), 32, array([262, 354], dtype=int32), 33, array([289, 367], dtype=int32), 34, array([317, 360], dtype=int32), 35, array([345, 352], dtype=int32), 36, array([127, 163], dtype=int32), 37, array([158, 145], dtype=int32), 38, array([193, 147], dtype=int32), 39, array([224, 174], dtype=int32), 40, array([188, 178], dtype=int32), 41, array([153, 175], dtype=int32), 42, array([377, 187], dtype=int32), 43, array([411, 167], dtype=int32), 44, array([447, 170], dtype=int32), 45, array([475, 195], dtype=int32), 46, array([445, 202], dtype=int32), 47, array([409, 197], dtype=int32), 48, array([174, 429], dtype=int32), 49, array([211, 418], dtype=int32), 50, array([248, 416], dtype=int32), 51, array([281, 430], dtype=int32), 52, array([314, 423], dtype=int32), 53, array([348, 432], dtype=int32), 54, array([384, 447], dtype=int32), 55, array([344, 471], dtype=int32), 56, array([307, 477], dtype=int32), 57, array([273, 477], dtype=int32), 58, array([238, 471], dtype=int32), 59, array([204, 456], dtype=int32), 60, array([186, 432], dtype=int32), 61, array([245, 438], dtype=int32), 62, array([280, 445], dtype=int32), 63, array([312, 444], dtype=int32), 64, array([370, 448], dtype=int32), 65, array([309, 445], dtype=int32), 66, array([277, 445], dtype=int32), 67, array([243, 439], dtype=int32)]
41;002,002_25,[0, array([ 10, 181], dtype=int32), 1, array([ 13, 251], dtype=int32), 2, array([ 17, 317], dtype=int32), 3, array([ 21, 387], dtype=int32), 4, array([ 38, 455], dtype=int32), 5, array([ 77, 510], dtype=int32), 6, array([138, 541], dtype=int32), 7, array([212, 557], dtype=int32), 8, array([294, 563], dtype=int32), 9, array([376, 563], dtype=int32), 10, array([448, 550], dtype=int32), 11, array([504, 518], dtype=int32), 12, array([538, 465], dtype=int32), 13, array([550, 400], dtype=int32), 14, array([554, 332], dtype=int32), 15, array([559, 265], dtype=int32), 16, array([561, 196], dtype=int32), 17, array([ 84, 101], dtype=int32), 18, array([115,  65], dtype=int32), 19, array([159,  48], dtype=int32), 20, array([207,  49], dtype=int32), 21, array([255,  65], dtype=int32), 22, array([353,  67], dtype=int32), 23, array([398,  49], dtype=int32), 24, array([448,  46], dtype=int32), 25, array([493,  65], dtype=int32), 26, array([524, 107], dtype=int32), 27, array([298, 116], dtype=int32), 28, array([298, 155], dtype=int32), 29, array([298, 191], dtype=int32), 30, array([298, 229], dtype=int32), 31, array([243, 279], dtype=int32), 32, array([271, 288], dtype=int32), 33, array([300, 295], dtype=int32), 34, array([328, 289], dtype=int32), 35, array([355, 280], dtype=int32), 36, array([134, 146], dtype=int32), 37, array([162, 125], dtype=int32), 38, array([195, 122], dtype=int32), 39, array([227, 141], dtype=int32), 40, array([194, 148], dtype=int32), 41, array([162, 151], dtype=int32), 42, array([372, 144], dtype=int32), 43, array([406, 125], dtype=int32), 44, array([440, 129], dtype=int32), 45, array([468, 150], dtype=int32), 46, array([438, 156], dtype=int32), 47, array([404, 151], dtype=int32), 48, array([196, 410], dtype=int32), 49, array([234, 380], dtype=int32), 50, array([271, 364], dtype=int32), 51, array([299, 372], dtype=int32), 52, array([323, 364], dtype=int32), 53, array([361, 380], dtype=int32), 54, array([403, 411], dtype=int32), 55, array([364, 421], dtype=int32), 56, array([327, 423], dtype=int32), 57, array([300, 424], dtype=int32), 58, array([270, 422], dtype=int32), 59, array([235, 417], dtype=int32), 60, array([212, 407], dtype=int32), 61, array([270, 396], dtype=int32), 62, array([299, 398], dtype=int32), 63, array([324, 397], dtype=int32), 64, array([387, 407], dtype=int32), 65, array([326, 395], dtype=int32), 66, array([300, 396], dtype=int32), 67, array([272, 394], dtype=int32)]
42;002,002_29,[0, array([ 12, 206], dtype=int32), 1, array([  8, 274], dtype=int32), 2, array([  7, 341], dtype=int32), 3, array([ 10, 411], dtype=int32), 4, array([ 26, 477], dtype=int32), 5, array([ 65, 527], dtype=int32), 6, array([128, 552], dtype=int32), 7, array([199, 568], dtype=int32), 8, array([271, 572], dtype=int32), 9, array([341, 575], dtype=int32), 10, array([412, 562], dtype=int32), 11, array([475, 539], dtype=int32), 12, array([516, 490], dtype=int32), 13, array([535, 428], dtype=int32), 14, array([547, 366], dtype=int32), 15, array([556, 303], dtype=int32), 16, array([562, 238], dtype=int32), 17, array([ 75, 100], dtype=int32), 18, array([111,  61], dtype=int32), 19, array([162,  43], dtype=int32), 20, array([216,  45], dtype=int32), 21, array([268,  68], dtype=int32), 22, array([361,  69], dtype=int32), 23, array([409,  51], dtype=int32), 24, array([462,  54], dtype=int32), 25, array([509,  76], dtype=int32), 26, array([536, 123], dtype=int32), 27, array([309, 139], dtype=int32), 28, array([306, 186], dtype=int32), 29, array([303, 232], dtype=int32), 30, array([299, 279], dtype=int32), 31, array([237, 328], dtype=int32), 32, array([266, 338], dtype=int32), 33, array([297, 348], dtype=int32), 34, array([328, 341], dtype=int32), 35, array([358, 334], dtype=int32), 36, array([123, 160], dtype=int32), 37, array([154, 137], dtype=int32), 38, array([190, 137], dtype=int32), 39, array([226, 163], dtype=int32), 40, array([189, 167], dtype=int32), 41, array([152, 167], dtype=int32), 42, array([385, 170], dtype=int32), 43, array([421, 146], dtype=int32), 44, array([457, 149], dtype=int32), 45, array([487, 174], dtype=int32), 46, array([457, 181], dtype=int32), 47, array([420, 177], dtype=int32), 48, array([176, 444], dtype=int32), 49, array([220, 420], dtype=int32), 50, array([264, 407], dtype=int32), 51, array([295, 420], dtype=int32), 52, array([327, 409], dtype=int32), 53, array([364, 425], dtype=int32), 54, array([401, 455], dtype=int32), 55, array([362, 470], dtype=int32), 56, array([324, 475], dtype=int32), 57, array([291, 477], dtype=int32), 58, array([258, 474], dtype=int32), 59, array([216, 465], dtype=int32), 60, array([191, 443], dtype=int32), 61, array([262, 438], dtype=int32), 62, array([294, 443], dtype=int32), 63, array([326, 440], dtype=int32), 64, array([386, 453], dtype=int32), 65, array([325, 442], dtype=int32), 66, array([293, 444], dtype=int32), 67, array([261, 441], dtype=int32)]
